,cell_line,assay,file_format,output_type,assembly,file_status,target,biosample_treatment,lab,replicate,file_name,file_location
9362,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,POLR2AphosphoS2,None,"Michael Snyder, Stanford","rep1,2",ENCFF296CNQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/POLR2AphosphoS2/None/Michael Snyder, Stanford/rep1,2/ENCFF296CNQ.bed.gz"
9363,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,POLR2AphosphoS2,None,"Michael Snyder, Stanford",rep0,ENCFF002DDU.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/POLR2AphosphoS2/None/Michael Snyder, Stanford/rep0/ENCFF002DDU.bed.gz"
9364,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ILK,None,"Michael Snyder, Stanford","rep1,2",ENCFF176NOI.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ILK/None/Michael Snyder, Stanford/rep1,2/ENCFF176NOI.bed.gz"
9365,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TRIM25,None,"Michael Snyder, Stanford","rep1,2",ENCFF574LAO.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TRIM25/None/Michael Snyder, Stanford/rep1,2/ENCFF574LAO.bed.gz"
9366,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,HLTF,None,"Michael Snyder, Stanford","rep1,2",ENCFF396NSO.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/HLTF/None/Michael Snyder, Stanford/rep1,2/ENCFF396NSO.bed.gz"
9367,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NCOA1,None,"Michael Snyder, Stanford","rep1,2",ENCFF701NVT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NCOA1/None/Michael Snyder, Stanford/rep1,2/ENCFF701NVT.bed.gz"
9368,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZSCAN29,None,"Michael Snyder, Stanford","rep1,2",ENCFF253NXR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZSCAN29/None/Michael Snyder, Stanford/rep1,2/ENCFF253NXR.bed.gz"
9369,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SIN3A,None,"Michael Snyder, Stanford","rep1,2",ENCFF191MPD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SIN3A/None/Michael Snyder, Stanford/rep1,2/ENCFF191MPD.bed.gz"
9370,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,LARP7,None,"Michael Snyder, Stanford","rep1,2",ENCFF511OXK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/LARP7/None/Michael Snyder, Stanford/rep1,2/ENCFF511OXK.bed.gz"
9371,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,STAT1,interferon gamma,"Michael Snyder, Stanford","rep1,2",ENCFF498DOQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/STAT1/interferon gamma/Michael Snyder, Stanford/rep1,2/ENCFF498DOQ.bed.gz"
9372,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,STAT1,interferon gamma,"Michael Snyder, Stanford","rep1,2",ENCFF648NYF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/STAT1/interferon gamma/Michael Snyder, Stanford/rep1,2/ENCFF648NYF.bed.gz"
9373,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,STAT1,interferon alpha,"Sherman Weissman, Yale","rep1,2",ENCFF254MPF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/STAT1/interferon alpha/Sherman Weissman, Yale/rep1,2/ENCFF254MPF.bed.gz"
9374,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,STAT1,interferon alpha,"Sherman Weissman, Yale","rep1,2",ENCFF290HTJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/STAT1/interferon alpha/Sherman Weissman, Yale/rep1,2/ENCFF290HTJ.bed.gz"
9375,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ZFX,None,"Kevin White, UChicago","rep1,2",ENCFF433RKB.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ZFX/None/Kevin White, UChicago/rep1,2/ENCFF433RKB.bed.gz"
9376,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-NFE2,None,"Michael Snyder, Stanford","rep1,2",ENCFF911VSD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-NFE2/None/Michael Snyder, Stanford/rep1,2/ENCFF911VSD.bed.gz"
9377,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NFRKB,None,"Michael Snyder, Stanford","rep1,2",ENCFF157UUF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NFRKB/None/Michael Snyder, Stanford/rep1,2/ENCFF157UUF.bed.gz"
9378,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ZNF507,None,"Michael Snyder, Stanford","rep1,2",ENCFF834WGJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ZNF507/None/Michael Snyder, Stanford/rep1,2/ENCFF834WGJ.bed.gz"
9379,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SNRNP70,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF033KXY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SNRNP70/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF033KXY.bed.gz"
9380,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,HDAC2,None,"Michael Snyder, Stanford","rep1,2",ENCFF562JDH.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/HDAC2/None/Michael Snyder, Stanford/rep1,2/ENCFF562JDH.bed.gz"
9381,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,HDAC2,None,"Richard Myers, HAIB","rep1,2",ENCFF667HLC.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/HDAC2/None/Richard Myers, HAIB/rep1,2/ENCFF667HLC.bed.gz"
9382,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,HDAC2,None,"Bradley Bernstein, Broad","rep1,2",ENCFF657VJX.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/HDAC2/None/Bradley Bernstein, Broad/rep1,2/ENCFF657VJX.bed.gz"
9383,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,YY1,None,"Peggy Farnham, USC","rep1,2",ENCFF557DSM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/YY1/None/Peggy Farnham, USC/rep1,2/ENCFF557DSM.bed.gz"
9384,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-NR2C1,None,"Michael Snyder, Stanford","rep1,2",ENCFF320THV.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-NR2C1/None/Michael Snyder, Stanford/rep1,2/ENCFF320THV.bed.gz"
9385,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZZZ3,None,"Michael Snyder, Stanford","rep1,2",ENCFF588OLK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZZZ3/None/Michael Snyder, Stanford/rep1,2/ENCFF588OLK.bed.gz"
9386,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,BRCA1,None,"Michael Snyder, Stanford","rep1,2",ENCFF549GMO.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/BRCA1/None/Michael Snyder, Stanford/rep1,2/ENCFF549GMO.bed.gz"
9387,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ZNF83,None,"Kevin White, UChicago","rep1,2",ENCFF654BMD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ZNF83/None/Kevin White, UChicago/rep1,2/ENCFF654BMD.bed.gz"
9388,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ETV6,None,"Michael Snyder, Stanford","rep1,2",ENCFF660VPM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ETV6/None/Michael Snyder, Stanford/rep1,2/ENCFF660VPM.bed.gz"
9389,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ETV6,None,"Richard Myers, HAIB","rep1,2",ENCFF545VNY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ETV6/None/Richard Myers, HAIB/rep1,2/ENCFF545VNY.bed.gz"
9390,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,FOXM1,None,"Michael Snyder, Stanford","rep1,2",ENCFF699ZII.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/FOXM1/None/Michael Snyder, Stanford/rep1,2/ENCFF699ZII.bed.gz"
9391,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TFDP1,None,"Richard Myers, HAIB","rep1,2",ENCFF560NIM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TFDP1/None/Richard Myers, HAIB/rep1,2/ENCFF560NIM.bed.gz"
9392,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,DEAF1,None,"Richard Myers, HAIB","rep1,2",ENCFF786WZD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/DEAF1/None/Richard Myers, HAIB/rep1,2/ENCFF786WZD.bed.gz"
9393,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,HDAC6,None,"Bradley Bernstein, Broad","rep1,2",ENCFF998HOR.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/HDAC6/None/Bradley Bernstein, Broad/rep1,2/ENCFF998HOR.bed.gz"
9394,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,IRF1,interferon alpha,"Michael Snyder, Stanford","rep1,2",ENCFF909LKK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/IRF1/interferon alpha/Michael Snyder, Stanford/rep1,2/ENCFF909LKK.bed.gz"
9395,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,IRF1,interferon alpha,"Michael Snyder, Stanford","rep1,2",ENCFF730RUF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/IRF1/interferon alpha/Michael Snyder, Stanford/rep1,2/ENCFF730RUF.bed.gz"
9396,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,IRF1,interferon gamma,"Michael Snyder, Stanford","rep1,2",ENCFF284VUQ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/IRF1/interferon gamma/Michael Snyder, Stanford/rep1,2/ENCFF284VUQ.bed.gz"
9397,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-MEF2D,None,"Michael Snyder, Stanford","rep1,2",ENCFF257RYT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-MEF2D/None/Michael Snyder, Stanford/rep1,2/ENCFF257RYT.bed.gz"
9398,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MAFK,None,"Michael Snyder, Stanford","rep1,2",ENCFF812QPN.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MAFK/None/Michael Snyder, Stanford/rep1,2/ENCFF812QPN.bed.gz"
9399,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,LEF1,None,"Michael Snyder, Stanford","rep3,4",ENCFF659WAF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/LEF1/None/Michael Snyder, Stanford/rep3,4/ENCFF659WAF.bed.gz"
9400,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,LEF1,None,"Michael Snyder, Stanford","rep3,4",ENCFF043YZF.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/LEF1/None/Michael Snyder, Stanford/rep3,4/ENCFF043YZF.bed.gz"
9401,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,REST,None,"Michael Snyder, Stanford","rep1,2",ENCFF895QLA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/REST/None/Michael Snyder, Stanford/rep1,2/ENCFF895QLA.bed.gz"
9402,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,POLR3G,None,"Michael Snyder, Stanford",rep0,ENCFF002CXT.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/POLR3G/None/Michael Snyder, Stanford/rep0/ENCFF002CXT.bed.gz"
9403,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,DDX20,None,"Michael Snyder, Stanford","rep1,2",ENCFF338HQY.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/DDX20/None/Michael Snyder, Stanford/rep1,2/ENCFF338HQY.bed.gz"
9404,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,FLAG-ATF1,None,"Richard Myers, HAIB","rep1,2",ENCFF030HWZ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/FLAG-ATF1/None/Richard Myers, HAIB/rep1,2/ENCFF030HWZ.bed.gz"
9405,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,CREB3L1,None,"Michael Snyder, Stanford","rep1,2",ENCFF708GFU.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/CREB3L1/None/Michael Snyder, Stanford/rep1,2/ENCFF708GFU.bed.gz"
9406,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,HNRNPL,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF010STZ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/HNRNPL/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF010STZ.bed.gz"
9407,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-RELA,None,"Michael Snyder, Stanford","rep1,2",ENCFF580QGA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-RELA/None/Michael Snyder, Stanford/rep1,2/ENCFF580QGA.bed.gz"
9408,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,THRA,None,"Michael Snyder, Stanford","rep1,2",ENCFF671BFH.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/THRA/None/Michael Snyder, Stanford/rep1,2/ENCFF671BFH.bed.gz"
9409,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZNF592,None,"Michael Snyder, Stanford","rep1,2",ENCFF273TYA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZNF592/None/Michael Snyder, Stanford/rep1,2/ENCFF273TYA.bed.gz"
9410,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,MCM5,None,"Michael Snyder, Stanford","rep1,2",ENCFF872YNU.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/MCM5/None/Michael Snyder, Stanford/rep1,2/ENCFF872YNU.bed.gz"
9411,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-E2F5,None,"Kevin White, UChicago","rep1,2",ENCFF356ASJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-E2F5/None/Kevin White, UChicago/rep1,2/ENCFF356ASJ.bed.gz"
9412,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-CEBPB,None,"Michael Snyder, Stanford","rep1,2",ENCFF828JWK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-CEBPB/None/Michael Snyder, Stanford/rep1,2/ENCFF828JWK.bed.gz"
9413,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,TCF7L2,None,"Michael Snyder, Stanford","rep1,2",ENCFF312RFN.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/TCF7L2/None/Michael Snyder, Stanford/rep1,2/ENCFF312RFN.bed.gz"
9414,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,FLAG-PBX2,None,"Richard Myers, HAIB","rep1,2",ENCFF269EMM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/FLAG-PBX2/None/Richard Myers, HAIB/rep1,2/ENCFF269EMM.bed.gz"
9415,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,JUN,None,"Sherman Weissman, Yale",rep0,ENCFF002CWC.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/JUN/None/Sherman Weissman, Yale/rep0/ENCFF002CWC.bed.gz"
9416,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,JUN,interferon alpha,"Sherman Weissman, Yale","rep1,2",ENCFF573GQX.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/JUN/interferon alpha/Sherman Weissman, Yale/rep1,2/ENCFF573GQX.bed.gz"
9417,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,JUN,interferon alpha,"Michael Snyder, Stanford","rep1,2",ENCFF077UYM.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/JUN/interferon alpha/Michael Snyder, Stanford/rep1,2/ENCFF077UYM.bed.gz"
9418,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,JUN,interferon gamma,"Sherman Weissman, Yale","rep1,2",ENCFF192BTP.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/JUN/interferon gamma/Sherman Weissman, Yale/rep1,2/ENCFF192BTP.bed.gz"
9419,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,JUN,interferon gamma,"Sherman Weissman, Yale","rep1,2",ENCFF417QAJ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/JUN/interferon gamma/Sherman Weissman, Yale/rep1,2/ENCFF417QAJ.bed.gz"
9420,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SMARCB1,None,"Michael Snyder, Stanford","rep1,2",ENCFF944GJH.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SMARCB1/None/Michael Snyder, Stanford/rep1,2/ENCFF944GJH.bed.gz"
9421,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,PTBP1,None,"Xiang-Dong Fu, UCSD","rep1,2",ENCFF694BIA.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/PTBP1/None/Xiang-Dong Fu, UCSD/rep1,2/ENCFF694BIA.bed.gz"
9422,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,BHLHE40,None,"Michael Snyder, Stanford","rep1,2",ENCFF179NDS.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/BHLHE40/None/Michael Snyder, Stanford/rep1,2/ENCFF179NDS.bed.gz"
9423,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,SIRT6,None,"Kevin Struhl, HMS",rep0,ENCFF002CXZ.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/SIRT6/None/Kevin Struhl, HMS/rep0/ENCFF002CXZ.bed.gz"
9424,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-ZNF589,None,"Kevin White, UChicago","rep1,2",ENCFF602AXP.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-ZNF589/None/Kevin White, UChicago/rep1,2/ENCFF602AXP.bed.gz"
9425,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,eGFP-USF2,None,"Kevin White, UChicago","rep1,2",ENCFF417TXD.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/eGFP-USF2/None/Kevin White, UChicago/rep1,2/ENCFF417TXD.bed.gz"
9426,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,ZC3H11A,None,"Michael Snyder, Stanford","rep1,2",ENCFF522JRK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/ZC3H11A/None/Michael Snyder, Stanford/rep1,2/ENCFF522JRK.bed.gz"
9427,K562,ChIP-seq,bed narrowPeak,optimal idr thresholded peaks,hg19,released,NR2F6,None,"Richard Myers, HAIB","rep1,2",ENCFF712AXK.bed.gz,"/pollard/data/functional_genomics/encode/K562/ChIP-seq/bed narrowPeak/optimal idr thresholded peaks/hg19/released/NR2F6/None/Richard Myers, HAIB/rep1,2/ENCFF712AXK.bed.gz"
